CONTROL,VIV_SEL,HOGAR,ND_TIPO,TD_TIPO,BPCOD,R_SEL,BP1_2C,FAC_DEL
0150004,10,01,1,1,08,01,01,000188
0160027,01,01,1,1,10,03,01,000543
3250042,15,01,1,1,03,01,01,000263
0150017,12,01,1,1,09,02,01,000268
0150017,14,01,1,1,03,03,01,000134
0150017,14,01,1,1,09,03,01,000402
0150017,16,01,1,1,04,01,01,000134
0150023,10,01,1,1,02,01,01,000219
0150023,10,01,1,1,03,01,01,000219
0150023,14,01,1,1,02,02,01,000219
0150023,14,01,1,1,09,02,01,000438
0150023,16,01,1,1,04,01,01,000219
0150023,17,01,1,1,01,01,01,000219
0150023,17,01,1,1,03,01,01,000219
0150023,17,01,1,1,09,01,01,000438
0150023,19,01,1,1,11,02,01,000438
0150028,03,01,1,1,02,02,01,000216
0150028,03,01,1,1,04,02,01,000216
0150028,05,01,1,1,04,02,01,000216
0150028,06,01,1,1,02,03,01,000216
0150028,11,01,1,1,02,03,01,000216
0150028,12,01,1,1,04,03,01,000216
0150028,12,01,1,1,09,03,01,000648
0150028,17,01,1,2,09,02,01,000648
0150028,17,01,2,2,09,02,01,000648
0150003,06,01,1,1,02,01,01,000134
0150003,09,01,1,1,03,03,01,000134
0150003,20,01,1,1,09,01,01,000402
0160001,20,01,1,1,10,02,01,000320
0150030,07,01,1,1,02,01,01,000133
0160033,09,01,1,1,04,02,01,000178
0150030,07,01,1,1,05,01,01,000266
0150030,16,01,1,1,07,01,01,000266
0160010,12,01,1,1,10,01,01,000162
0160033,18,01,1,1,02,01,01,000178
0160010,02,01,1,1,04,02,01,000162
0160033,19,01,1,1,08,01,01,000356
0140312,04,01,5,5,11,02,01,000286
0140400,04,01,1,1,04,02,01,000218
0140312,04,01,4,5,11,02,01,000286
0140312,04,01,3,5,11,02,01,000286
0150004,01,01,1,1,07,01,01,000376
0140238,03,01,1,1,09,02,01,000612
0140348,05,01,1,1,06,01,01,000482
0160033,04,01,1,1,02,01,01,000178
0150004,09,01,1,1,09,01,01,000376
0140019,01,01,1,1,02,01,01,000137
0140121,05,01,1,1,02,02,01,000214
0160033,19,01,1,1,09,01,01,000356
0160033,17,01,1,1,04,01,01,000178
0140312,04,01,1,5,11,02,01,000286
0140121,05,01,1,1,08,02,01,000428
0160033,09,01,1,1,02,02,01,000178
0140312,04,01,2,5,11,02,01,000286
0160003,12,01,1,1,01,01,01,000172
0140121,01,01,3,3,02,02,01,000214
0140312,04,01,1,1,02,02,01,000143
0150004,03,01,1,1,02,01,01,000188
0150016,08,01,1,1,03,01,01,000192
0140121,01,01,2,3,02,02,01,000214
0150014,04,01,1,1,07,01,01,000500
0150015,01,01,1,2,02,03,01,000204
0150015,01,01,2,2,02,03,01,000204
0150015,01,01,1,1,04,03,01,000204
0150015,01,01,1,1,09,03,01,000612
0150015,04,01,1,1,03,02,01,000204
0150015,04,01,1,1,06,02,01,000408
0150015,04,01,1,1,10,02,01,000408
0150015,14,01,1,1,01,02,01,000204
0150015,19,01,1,1,02,02,01,000204
0150015,19,01,1,1,04,02,01,000204
0150015,20,01,1,1,03,02,01,000204
0160019,11,01,1,1,02,02,01,000177
0160019,11,01,1,1,05,02,01,000354
0150010,04,01,1,1,04,02,01,000126
0150010,05,01,1,1,09,02,01,000252
0150010,10,01,1,1,04,01,01,000126
0150010,17,01,1,1,03,01,01,000126
0150010,17,01,1,1,07,01,01,000252
0150010,18,01,1,1,10,02,01,000252
0150015,14,01,1,1,02,02,01,000204
0150019,19,01,1,1,04,03,01,000210
0150032,12,01,1,1,02,04,01,000134
0160004,02,01,1,1,09,02,01,000364
0160004,05,01,1,1,09,02,01,000364
0160004,07,01,1,1,03,01,01,000182
0160004,16,01,1,1,02,01,01,000182
0160004,17,02,1,1,09,02,01,000364
0160004,19,01,1,1,01,01,01,000182
0160004,20,01,1,1,04,01,01,000182
0160004,20,01,1,1,10,01,01,000182
0160013,10,01,1,1,04,01,01,000173
0160013,13,01,1,2,04,02,01,000173
0160013,13,01,2,2,04,02,01,000173
0160019,01,01,1,1,10,01,01,000177
0160019,09,01,1,1,02,02,01,000177
0160031,02,01,1,1,04,02,01,000177
0160031,04,01,1,1,02,03,01,000177
0160031,07,01,1,1,09,02,01,000354
0160031,10,01,1,1,04,01,01,000177
0160035,10,01,1,1,02,01,01,000154
0160035,10,01,1,1,03,01,01,000154
0160035,16,01,1,1,11,03,01,000616
0150014,01,01,1,1,02,02,01,000125
0150014,01,01,1,1,04,02,01,000125
0150014,04,01,1,1,09,01,01,000500
0150014,07,01,1,1,09,01,01,000125
0150014,08,01,1,1,09,02,01,000250
0150014,09,01,1,1,02,01,01,000125
0150014,09,01,1,1,13,01,01,000500
0150014,16,01,1,1,02,02,01,000125
0150032,06,01,1,1,02,02,01,000134
0150032,06,01,1,1,05,02,01,000402
0160022,04,01,1,1,04,01,01,000147
0160022,04,01,1,1,09,01,01,000294
0160027,10,01,1,1,02,02,01,000181
0150002,07,01,1,1,02,01,01,000179
0150002,08,01,1,1,04,03,01,000179
0150002,13,01,1,1,04,02,01,000179
0150002,17,01,1,1,06,04,01,000716
0150016,11,01,1,1,09,01,01,000384
0150016,12,01,1,1,02,02,01,000192
0150016,14,01,1,1,04,02,01,000192
0150016,18,01,1,1,03,01,01,000192
0150016,19,01,1,1,04,01,01,000192
0160003,18,01,1,1,04,01,01,000172
1450029,16,01,3,5,04,01,01,000727
1450029,16,01,2,5,04,01,01,000727
1450041,18,01,1,1,02,02,01,000757
1450029,16,01,1,5,04,01,01,000727
1450029,16,01,5,5,04,01,01,000727
1450029,16,01,1,5,09,01,01,001018
1450029,16,01,2,5,09,01,01,001018
1450029,16,01,3,5,09,01,01,001018
1450029,16,01,4,5,09,01,01,001018
1450029,16,01,5,5,09,01,01,001018
1450029,16,01,4,5,04,01,01,000727
0140404,05,01,1,1,03,02,01,000187
0200002,04,01,1,1,04,02,02,000417
0200003,05,01,1,1,05,03,02,002388
0200003,08,01,1,1,09,01,02,000597
0200003,09,01,1,2,09,04,02,002388
0200003,09,01,2,2,09,04,02,002388
0200003,10,01,1,1,04,02,02,000597
0200003,11,01,1,1,11,03,02,002388
0200003,13,01,1,2,09,02,02,001194
0200003,13,01,2,2,09,02,02,001194
0200003,13,01,1,1,13,02,02,001194
0200003,14,01,1,3,09,01,02,000597
0200003,14,01,2,3,09,01,02,000597
0200003,14,01,3,3,09,01,02,000597
0200004,04,01,1,1,02,02,02,000487
0200004,04,01,1,1,04,02,02,000487
0200004,11,01,1,1,04,02,02,000487
0200004,13,01,1,1,04,02,02,000487
0200004,14,01,1,2,04,03,02,000487
0200004,14,01,2,2,04,03,02,000487
0200004,18,01,1,1,04,01,02,000487
0200004,19,01,1,1,04,01,02,000487
0240418,03,01,1,1,02,01,02,000386
0250001,04,01,1,1,04,01,02,000437
0250001,05,01,1,1,04,01,02,000437
0250003,03,01,1,1,02,01,02,000446
0250003,03,01,1,1,03,01,02,000446
0250003,04,01,1,1,08,03,02,001338
0250004,04,01,1,2,01,02,02,000392
0250004,04,01,2,2,01,02,02,000392
0250004,04,01,1,1,02,02,02,000392
0250004,04,01,1,1,09,02,02,001176
0250016,01,01,1,1,02,02,02,000418
0250016,04,01,1,1,01,01,02,000418
0250016,06,01,1,1,04,01,02,000418
0250016,07,01,1,1,09,01,02,000418
0250016,08,01,1,1,10,02,02,001672
0250016,16,01,1,1,04,01,02,000418
0250016,18,01,1,1,03,02,02,000418
0250016,19,01,1,1,02,02,02,000418
0250017,02,01,1,1,04,02,02,000513
0250017,06,01,1,1,01,01,02,000513
0250017,07,01,1,1,04,02,02,000513
0250017,07,01,1,1,09,02,02,001026
0250017,08,01,1,1,04,02,02,000513
0250017,10,01,1,2,04,01,02,000513
0250017,10,01,2,2,04,01,02,000513
0250017,12,01,1,1,04,01,02,000513
0250017,12,01,1,1,05,01,02,000513
0250017,13,01,1,1,04,01,02,000513
0250017,16,01,1,1,02,02,02,000513
0250017,17,01,1,1,04,01,02,000513
0250018,02,01,1,1,02,02,02,000379
0250018,05,01,1,2,02,02,02,000379
0250018,05,01,2,2,02,02,02,000379
0250018,05,01,1,2,03,02,02,000379
0250018,05,01,2,2,03,02,02,000379
0250018,05,01,1,1,10,02,02,000758
0250019,01,01,1,1,09,07,02,001895
0250021,01,01,1,1,01,01,02,000371
0250021,02,01,1,1,02,01,02,000371
0250021,02,01,1,1,09,01,02,000371
0250021,04,01,1,1,09,02,02,001113
0250022,04,01,1,1,03,01,02,000335
0250033,18,01,1,5,10,02,02,001284
0250033,18,01,2,5,10,02,02,001284
0250033,18,01,3,5,10,02,02,001284
0250033,18,01,4,5,10,02,02,001284
0250033,18,01,5,5,10,02,02,001284
0250054,02,01,1,2,09,01,02,000327
0250054,02,01,2,2,09,01,02,000327
0250054,03,01,1,1,03,04,02,000327
0250054,03,01,1,1,07,04,02,001635
0250054,04,01,1,1,03,03,02,000327
0250054,04,01,1,1,09,03,02,000981
0250066,02,01,1,1,05,01,02,000347
0250066,06,01,1,1,04,01,02,000347
0250066,12,01,1,1,04,01,02,000347
0250066,14,01,1,1,09,02,02,001041
0250066,20,01,1,3,04,01,02,000347
0250066,20,01,2,3,04,01,02,000347
0250066,20,01,3,3,04,01,02,000347
0250069,02,01,1,2,04,01,02,000382
0250069,02,01,2,2,04,01,02,000382
0250069,03,01,1,1,03,03,02,000382
0250070,03,01,1,1,09,03,02,001020
0250070,05,01,1,1,03,01,02,000340
0250071,01,01,1,1,03,04,02,000430
0250071,04,01,1,2,09,01,02,000860
0250071,04,01,2,2,09,01,02,000860
0250073,01,01,1,1,04,02,02,000354
0250073,02,01,1,1,04,02,02,000354
0250086,01,01,1,1,03,04,02,000340
0250086,01,01,1,1,04,04,02,000340
0250087,03,01,1,3,04,02,02,000384
0250087,03,01,2,3,04,02,02,000384
0250087,03,01,3,3,04,02,02,000384
0250087,03,01,1,1,07,02,02,000768
0250104,04,01,1,1,02,02,02,000343
0250104,05,01,1,1,02,01,02,000343
0250120,04,01,1,4,04,01,02,000374
0250120,04,01,2,4,04,01,02,000374
0250120,04,01,3,4,04,01,02,000374
0250120,04,01,4,4,04,01,02,000374
0250120,04,01,1,1,05,01,02,000374
0250120,04,02,1,1,04,01,02,000374
0250120,05,01,1,1,04,02,02,000374
0250122,04,01,1,1,03,01,02,000342
0250124,01,01,1,1,04,02,02,000325
0250124,03,01,1,2,02,02,02,000325
0250124,03,01,2,2,02,02,02,000325
0250124,04,01,1,1,09,01,02,000650
0250124,05,01,1,1,03,01,02,000325
0250136,02,01,1,1,04,02,02,000542
0250136,02,02,1,1,04,01,02,000542
0250136,13,01,1,1,03,01,02,000542
0250136,17,01,1,1,03,01,02,000542
0250136,17,01,1,1,04,01,02,000542
0250137,03,01,1,1,04,01,02,000375
0250137,03,01,1,1,08,01,02,000375
0250137,05,01,1,3,09,03,02,001125
0250137,05,01,2,3,09,03,02,001125
0250137,05,01,3,3,09,03,02,001125
0250154,03,01,1,1,03,02,02,000386
0250154,03,01,1,1,04,02,02,000386
0250154,03,01,1,1,10,02,02,000772
0250154,04,01,1,1,09,02,02,000772
0250154,05,01,1,2,04,02,02,000386
0250154,05,01,2,2,04,02,02,000386
0250154,05,01,1,1,10,02,02,000772
0250157,02,01,1,1,03,02,02,000381
0250157,02,01,1,1,09,02,02,001143
0250157,04,01,1,1,03,02,02,000381
0250157,05,01,1,2,04,05,02,000381
0250157,05,01,2,2,04,05,02,000381
0250172,04,01,1,1,09,01,02,001308
0250174,02,01,1,1,03,01,02,000389
0250174,02,01,1,2,09,01,02,001167
0250174,02,01,2,2,09,01,02,001167
0250174,03,01,1,1,04,02,02,000389
0250174,04,01,1,1,09,02,02,000778
0250189,05,01,1,1,04,02,02,000360
0250190,03,01,1,1,03,01,02,000373
0250190,03,01,1,1,09,01,02,000746
0250192,01,01,1,1,01,01,02,000313
0250192,01,01,1,1,02,01,02,000313
0250192,02,01,1,1,04,07,02,000313
0250204,02,01,1,1,13,02,02,001180
0250204,04,01,1,1,09,01,02,002360
0250205,01,01,1,1,04,01,02,000343
0250205,04,01,1,1,01,03,02,000343
0250207,02,01,1,1,01,02,02,000357
0250207,02,01,1,1,04,02,02,000357
0250207,02,01,1,1,09,02,02,001071
0250207,05,01,1,1,01,04,02,000357
0250208,03,01,1,1,07,01,02,000342
0250208,05,01,1,1,09,02,02,000684
0250208,05,01,1,1,11,02,02,000684
0250220,01,01,1,1,02,02,02,000392
0250220,07,01,1,1,09,04,02,001176
0250220,09,01,1,1,09,01,02,001176
0250220,11,01,1,1,09,02,02,001176
0250220,13,01,1,1,09,02,02,001960
0250220,14,01,1,1,09,02,02,000784
0250223,02,01,1,1,06,02,02,000766
0250223,03,01,1,1,04,03,02,000383
0250223,04,01,1,1,06,02,02,000766
0250225,03,01,1,1,09,01,02,000924
0250240,01,01,1,1,08,01,02,000981
0250240,02,01,1,1,09,05,02,001962
0250240,03,01,1,1,04,01,02,000327
0250242,01,01,1,1,04,01,02,000347
0260004,07,01,1,1,04,02,02,000490
0260004,09,01,1,1,04,02,02,000490
0260004,12,01,1,1,03,01,02,000490
0260004,15,01,1,1,04,01,02,000490
0260004,16,01,1,1,02,01,02,000490
0260004,18,01,1,1,02,01,02,000490
0260004,18,01,1,1,04,01,02,000490
0260004,18,01,1,1,09,01,02,000490
0300301,15,01,1,1,02,02,02,000115
0340112,03,01,1,1,06,02,02,000249
0360010,12,01,1,1,03,01,02,000071
0600382,11,01,1,1,10,01,02,000062
2500418,03,01,1,1,01,01,02,000183
0290079,02,01,3,4,02,02,02,000351
0250030,05,01,3,5,03,02,02,000406
0340248,02,01,1,1,02,01,02,000097
0240211,05,01,1,1,03,02,02,000347
0240211,05,01,1,2,04,02,02,000347
0240211,05,01,2,2,04,02,02,000347
0250006,01,01,1,1,01,01,02,000383
0250006,01,01,1,2,02,01,02,000383
0250006,01,01,2,2,02,01,02,000383
0250006,01,01,1,2,04,01,02,000383
0250006,01,01,2,2,04,01,02,000383
0250006,02,01,1,1,09,01,02,000766
0250006,03,01,1,1,09,01,02,000383
0250006,04,01,1,2,02,04,02,000383
0250006,04,01,2,2,02,04,02,000383
0250006,04,01,1,2,03,04,02,000383
0250006,04,01,2,2,03,04,02,000383
0250006,04,01,1,4,04,04,02,000383
0250006,04,01,2,4,04,04,02,000383
0250006,04,01,3,4,04,04,02,000383
0250006,04,01,4,4,04,04,02,000383
0250006,05,01,1,1,04,01,02,000383
0250008,03,01,1,2,02,01,02,000365
0250008,03,01,2,2,02,01,02,000365
0250008,03,01,1,5,03,01,02,002190
0250008,03,01,2,5,03,01,02,002190
0250008,03,01,3,5,03,01,02,002190
0250008,03,01,4,5,03,01,02,002190
0250008,03,01,5,5,03,01,02,002190
0250008,03,01,1,2,05,01,02,000365
0250008,03,01,2,2,05,01,02,000365
0250008,03,01,1,5,09,01,02,000438
0250008,03,01,2,5,09,01,02,000438
0250008,03,01,3,5,09,01,02,000438
0250008,03,01,4,5,09,01,02,000438
0250008,03,01,5,5,09,01,02,000438
0250008,03,01,1,2,10,01,02,000365
0250008,03,01,2,2,10,01,02,000365
0250008,03,01,1,1,11,01,02,000365
0250008,04,01,1,1,06,02,02,000730
0250008,05,01,1,1,04,01,02,000365
0250009,03,01,1,1,04,01,02,000374
0250009,05,01,1,1,02,03,02,000374
0250011,02,01,1,1,02,01,02,000415
0250011,04,01,1,2,09,02,02,001245
0250011,04,01,2,2,09,02,02,001245
0250011,05,01,1,1,02,01,02,000415
0250011,05,01,1,1,07,01,02,000415
0250012,02,01,1,1,02,01,02,000402
0250012,02,01,1,1,03,01,02,000402
0250012,02,01,1,1,11,01,02,000804
0250013,01,01,1,1,03,01,02,000370
0250013,01,01,1,1,07,01,02,000740
0250013,05,01,1,2,02,04,02,000370
0250013,05,01,2,2,02,04,02,000370
0250013,05,01,1,1,03,04,02,000370
0250013,05,01,1,3,06,04,02,001850
0250013,05,01,2,3,06,04,02,001850
0250013,05,01,3,3,06,04,02,001850
0250013,05,01,1,2,10,04,02,001850
0250013,05,01,2,2,10,04,02,001850
0250013,05,01,1,1,11,04,02,001850
0250013,05,01,1,2,13,04,02,001850
0250013,05,01,2,2,13,04,02,001850
0250014,02,01,1,1,03,01,02,000413
0250014,02,01,1,1,04,01,02,000413
0250014,02,01,1,1,06,01,02,000413
0250014,04,01,1,1,01,01,02,000413
0250014,05,01,1,2,02,03,02,000413
0250014,05,01,2,2,02,03,02,000413
0250014,05,01,1,2,03,03,02,000413
0250014,05,01,2,2,03,03,02,000413
0250014,05,01,1,1,04,03,02,000413
0250023,01,01,1,1,03,02,02,000367
0250023,02,01,1,1,02,02,02,000367
0250023,05,01,1,1,02,01,02,000367
0250023,05,01,1,1,03,01,02,000367
0250025,01,01,1,1,02,02,02,000472
0250025,04,01,1,1,04,01,02,000472
0250025,04,01,1,5,09,01,02,003776
0250025,04,01,2,5,09,01,02,003776
0250025,04,01,3,5,09,01,02,003776
0250025,04,01,4,5,09,01,02,003776
0250025,04,01,5,5,09,01,02,003776
0250027,01,01,1,1,07,01,02,000592
0250027,04,01,1,1,05,03,02,000888
0250028,01,01,1,5,03,02,02,000327
0250028,01,01,2,5,03,02,02,000327
0250028,01,01,3,5,03,02,02,000327
0250028,01,01,4,5,03,02,02,000327
0250028,01,01,5,5,03,02,02,000327
0250028,01,01,1,1,04,02,02,000327
0250028,02,01,1,2,05,02,02,000654
0250028,02,01,2,2,05,02,02,000654
0250028,02,01,1,1,06,02,02,000654
0250028,02,01,1,2,09,02,02,000654
0250028,02,01,2,2,09,02,02,000654
0250028,02,01,1,3,13,02,02,000654
0250028,02,01,2,3,13,02,02,000654
0250028,02,01,3,3,13,02,02,000654
0250030,03,01,1,5,02,01,02,000406
0250030,03,01,2,5,02,01,02,000406
0250030,03,01,3,5,02,01,02,000406
0250030,03,01,4,5,02,01,02,000406
0250030,03,01,5,5,02,01,02,000406
0250030,03,01,1,1,08,01,02,000812
0250030,03,01,1,2,09,01,02,000812
0250030,03,01,2,2,09,01,02,000812
0250030,05,01,1,5,03,02,02,000406
0250030,05,01,2,5,03,02,02,000406
0290036,05,01,2,3,09,01,02,002694
0250030,05,01,4,5,03,02,02,000406
0250030,05,01,5,5,03,02,02,000406
0250032,02,01,1,2,10,02,02,000718
0250032,02,01,2,2,10,02,02,000718
0250032,04,01,1,1,03,01,02,000359
0250033,01,01,1,1,01,02,02,000321
0250033,01,01,1,1,04,02,02,000321
0250033,01,01,1,2,08,02,02,001284
0250033,01,01,2,2,08,02,02,001284
0250033,08,01,1,1,06,02,02,000963
0250033,10,01,1,1,06,01,02,000642
0250033,11,01,1,1,06,01,02,000642
0250033,12,01,1,5,09,01,02,000385
0250033,12,01,2,5,09,01,02,000385
0250033,12,01,3,5,09,01,02,000385
0250033,12,01,4,5,09,01,02,000385
0250033,12,01,5,5,09,01,02,000385
0250033,13,01,1,1,09,01,02,001284
0250033,19,01,1,3,04,04,02,000321
0250033,19,01,2,3,04,04,02,000321
0250033,19,01,3,3,04,04,02,000321
0250033,19,01,1,2,07,04,02,002247
0250033,19,01,2,2,07,04,02,002247
0250056,03,01,1,2,04,01,02,000300
0250056,03,01,2,2,04,01,02,000300
0250056,03,01,1,2,05,01,02,000300
0250056,03,01,2,2,05,01,02,000300
0250056,04,01,1,2,04,01,02,000300
0250056,04,01,2,2,04,01,02,000300
0250056,05,01,1,1,04,01,02,000300
0250057,01,01,1,1,04,02,02,000412
0250057,02,01,1,2,02,02,02,000412
0250057,02,01,2,2,02,02,02,000412
0250057,02,01,1,1,03,02,02,000412
0250057,02,01,1,5,08,02,02,000824
0250057,02,01,2,5,08,02,02,000824
0250057,02,01,3,5,08,02,02,000824
0250057,02,01,4,5,08,02,02,000824
0250057,02,01,5,5,08,02,02,000824
0250057,02,01,1,1,10,02,02,000824
0250057,02,01,1,1,11,02,02,000824
0250057,03,01,1,1,06,02,02,000824
0250059,02,01,1,1,01,03,02,000372
0250059,03,01,1,1,01,01,02,000372
0250059,03,01,1,1,03,01,02,000372
0250059,04,01,1,2,04,02,02,000372
0250059,04,01,2,2,04,02,02,000372
0250060,02,01,1,2,02,01,02,000377
0250060,02,01,2,2,02,01,02,000377
0250060,03,01,1,1,01,02,02,000377
0250060,03,01,1,1,02,02,02,000377
0250060,03,01,1,1,03,02,02,000377
0250060,03,01,1,2,04,02,02,000377
0250060,03,01,2,2,04,02,02,000377
0250060,03,01,1,1,11,02,02,001131
0250060,05,01,1,1,02,02,02,000377
0250060,05,01,1,1,05,02,02,000754
0250062,01,01,1,1,01,02,02,000391
0250062,01,01,1,1,02,02,02,000391
0250062,01,01,1,1,03,02,02,000391
0250062,01,01,1,1,05,02,02,000782
0250062,05,01,1,1,04,01,02,000391
0250063,02,01,1,1,02,01,02,000328
0250063,03,01,1,2,04,02,02,000328
0250063,03,01,2,2,04,02,02,000328
0250063,05,01,1,1,02,01,02,000328
0250074,02,01,1,1,08,01,02,001236
0250074,04,01,1,2,02,01,02,000309
0250074,04,01,2,2,02,01,02,000309
0250074,04,01,1,1,03,01,02,000309
0250074,05,01,1,3,02,01,02,000309
0250074,05,01,2,3,02,01,02,000309
0250074,05,01,3,3,02,01,02,000309
0250074,05,01,1,1,04,01,02,000309
0250074,05,01,1,2,06,01,02,000618
0250074,05,01,2,2,06,01,02,000618
0250074,05,01,1,2,09,01,02,000618
0250074,05,01,2,2,09,01,02,000618
0250076,03,01,1,2,02,02,02,000419
0250076,03,01,2,2,02,02,02,000419
0250076,03,01,1,2,04,02,02,000419
0250076,03,01,2,2,04,02,02,000419
0250076,04,01,1,1,04,01,02,000419
0250076,05,01,1,1,09,01,02,000838
0250078,03,01,1,4,09,02,02,001236
0250078,03,01,2,4,09,02,02,001236
0250078,03,01,3,4,09,02,02,001236
0250078,03,01,4,4,09,02,02,001236
0250078,04,01,1,1,06,02,02,000824
0250080,02,01,1,1,01,01,02,000406
0250080,02,01,1,1,02,01,02,000406
0250080,02,01,1,1,03,01,02,000406
0250080,02,01,1,1,07,01,02,000812
0250080,02,01,1,1,10,01,02,000812
0250081,01,01,1,1,01,01,02,000366
0250081,01,01,1,1,02,01,02,000366
0250081,01,01,1,2,03,01,02,000366
0250081,01,01,2,2,03,01,02,000366
0250081,01,01,1,1,10,01,02,000732
0250081,02,01,1,3,04,01,02,000366
0250081,02,01,2,3,04,01,02,000366
0250081,02,01,3,3,04,01,02,000366
0250081,04,01,1,1,01,01,02,000366
0250081,05,01,1,1,05,02,02,000732
0250081,05,01,1,1,11,02,02,000732
0250082,03,01,1,1,02,01,02,000220
0250082,03,01,1,1,03,01,02,000220
0250082,05,01,1,3,02,02,02,000220
0250082,05,01,2,3,02,02,02,000220
0250082,05,01,3,3,02,02,02,000220
0250082,05,01,1,1,03,02,02,000220
0250082,05,01,1,2,04,02,02,000220
0250082,05,01,2,2,04,02,02,000220
0250082,05,01,1,3,09,02,02,000440
0250082,05,01,2,3,09,02,02,000440
0250082,05,01,3,3,09,02,02,000440
0250083,01,01,1,1,03,01,02,000415
0250083,02,01,1,1,02,02,02,000415
0250083,02,01,1,1,09,02,02,000830
0250084,01,01,1,1,02,01,02,000313
0250084,01,01,1,1,04,01,02,000313
0250084,02,01,1,2,02,03,02,000313
0250084,02,01,2,2,02,03,02,000313
0250084,02,01,1,1,06,03,02,001252
0250084,02,01,1,1,07,03,02,001252
0250084,02,01,1,1,08,03,02,001252
0250084,05,01,1,1,04,01,02,000313
0250084,06,01,1,1,06,02,02,000626
0250084,09,01,1,1,01,01,02,000313
0250084,09,01,1,2,02,01,02,000313
0250084,09,01,2,2,02,01,02,000313
0250084,09,01,1,2,04,01,02,000313
0250084,09,01,2,2,04,01,02,000313
0250084,10,01,1,1,04,01,02,000313
0250084,11,01,1,1,04,02,02,000313
0250084,13,01,1,1,04,01,02,000313
0250084,16,01,1,1,01,03,02,000313
0250084,18,01,1,1,04,01,02,000313
0250084,20,01,1,2,02,01,02,000313
0250084,20,01,2,2,02,01,02,000313
0250090,01,01,1,4,02,02,02,000412
0250090,01,01,2,4,02,02,02,000412
0250090,01,01,3,4,02,02,02,000412
0250090,01,01,4,4,02,02,02,000412
0250090,03,01,1,2,02,01,02,000412
0250090,03,01,2,2,02,01,02,000412
0250090,03,01,1,2,03,01,02,000412
0250090,03,01,2,2,03,01,02,000412
0250093,03,01,1,1,02,01,02,000331
0250093,03,01,1,1,04,01,02,000331
0250095,04,01,1,1,04,01,02,000370
0250096,03,01,1,2,02,01,02,000381
0250096,03,01,2,2,02,01,02,000381
0250096,05,01,1,1,02,02,02,000381
0250097,01,01,1,1,05,01,02,000345
0250097,02,01,1,1,02,01,02,000345
0250097,05,01,1,1,04,03,02,000345
0250098,02,01,1,1,02,02,02,000415
0250098,02,01,1,1,06,02,02,000830
0250098,03,01,1,4,04,01,02,000415
0250098,03,01,2,4,04,01,02,000415
0250098,03,01,3,4,04,01,02,000415
0250098,03,01,4,4,04,01,02,000415
0250098,03,01,1,1,06,01,02,000415
0250107,02,01,1,5,02,07,02,000416
0250107,02,01,2,5,02,07,02,000416
0250107,02,01,3,5,02,07,02,000416
0250107,02,01,4,5,02,07,02,000416
0250107,02,01,5,5,02,07,02,000416
0250107,02,01,1,1,03,07,02,000416
0250107,03,01,1,1,06,01,02,000832
0250108,01,01,1,1,02,01,02,000379
0250108,01,01,1,1,03,01,02,000379
0250108,01,01,1,1,07,01,02,001137
0250108,04,01,1,2,02,01,02,000379
0250108,04,01,2,2,02,01,02,000379
0250109,01,01,1,1,02,01,02,000388
0250109,03,01,1,1,04,02,02,000388
0250109,03,01,1,1,09,02,02,000776
0250109,04,01,1,1,05,01,02,000776
0250110,02,01,1,1,01,01,02,000423
0250110,04,01,1,1,04,02,02,000423
0250111,02,01,1,1,05,01,02,000417
0250113,01,01,1,1,03,01,02,000344
0250113,04,01,1,2,03,02,02,000344
0250113,04,01,2,2,03,02,02,000344
0250114,01,01,1,1,02,01,02,000446
0250114,01,01,1,3,06,01,02,000892
0250114,01,01,2,3,06,01,02,000892
0250114,01,01,3,3,06,01,02,000892
0250114,01,01,1,1,10,01,02,000892
0250114,01,01,1,1,11,01,02,000892
0250114,03,01,1,1,09,02,02,000892
0250114,05,01,1,1,02,01,02,000446
0250114,05,01,1,1,09,01,02,000892
0250117,04,01,1,1,04,03,02,000280
0250117,05,01,1,1,02,01,02,000280
0250125,04,01,1,3,02,02,02,000411
0250125,04,01,2,3,02,02,02,000411
0250125,04,01,3,3,02,02,02,000411
0250125,04,01,1,3,10,02,02,000822
0250125,04,01,2,3,10,02,02,000822
0250125,04,01,3,3,10,02,02,000822
0250126,04,01,1,3,02,02,02,000351
0250126,04,01,2,3,02,02,02,000351
0250126,04,01,3,3,02,02,02,000351
0250126,04,01,1,1,03,02,02,000351
0250127,02,01,1,1,02,01,02,000406
0250127,02,01,1,1,04,01,02,000406
0250127,03,01,1,1,03,02,02,000406
0250127,05,01,1,5,02,03,02,000406
0250127,05,01,2,5,02,03,02,000406
0250127,05,01,3,5,02,03,02,000406
0250127,05,01,4,5,02,03,02,000406
0250127,05,01,5,5,02,03,02,000406
0250127,05,01,1,2,03,03,02,000406
0250127,05,01,2,2,03,03,02,000406
0250127,05,01,1,1,05,03,02,001218
0250128,01,01,1,4,02,05,02,000607
0250128,01,01,2,4,02,05,02,000607
0250128,01,01,3,4,02,05,02,000607
0250128,01,01,4,4,02,05,02,000607
0250128,01,01,1,1,03,05,02,000607
0250128,01,01,1,1,07,05,02,003035
0250128,03,01,1,1,04,02,02,000607
0250130,01,01,1,1,01,02,02,000354
